# t, u(t), y(t)
0.00000000,2258156.10288534,-1754.62617024
0.01000000,629070.19771137,3498.22428126
0.02000000,394139.56502830,3179.46656196
0.03000000,566394.03915051,2359.21971785
0.04000000,349635.73583597,-64.78791442
0.05000000,1405849.32689549,-2273.75818570
0.06000000,316064.13553079,-2630.40891248
0.07000000,-269409.69923250,-2850.32027739
0.08000000,1430822.01888338,85.24137716
0.09000000,1005890.65103011,1047.58844778
0.10000000,1177283.95253333,2951.79030049
0.11000000,1289898.09451487,-887.66278619
0.12000000,1207090.05320349,55.84192151
0.13000000,1346908.11859816,-494.14350537
0.14000000,987329.01996545,-2.61907180
0.15000000,1156849.09175236,-442.37631730
0.16000000,279999.06592652,-1318.22203463
0.17000000,999929.62192563,957.33903254
0.18000000,858478.35484528,1126.76586663
0.19000000,1565632.13818603,1056.95409701
0.20000000,-143240.26389736,-1053.26332762
0.21000000,978722.38519518,-1495.33488065
0.22000000,632320.00530538,-625.27238570
0.23000000,2134527.66478620,613.75943279
0.24000000,2016190.69382531,-117.19718089
0.25000000,-14387710.94664786,-254.46464988
0.26000000,-12759498.78368105,-37062.83862567
0.27000000,-13003979.47002037,-50016.40178218
0.28000000,-14437522.97216716,-33395.12417723
0.29000000,-13850736.22894995,-7502.03242782
0.30000000,-13577847.61809436,18742.59773123
0.31000000,-13851726.24962229,33081.17906816
0.32000000,-14819782.51642230,25409.52968373
0.33000000,-12857893.16736136,9233.45045254
0.34000000,-12856388.73603373,-11172.22163667
0.35000000,-12831168.91600356,-20269.71795260
0.36000000,-13595031.57516409,-19544.82386229
0.37000000,-13359783.56593623,-6506.25714223
0.38000000,-13578813.25897165,5904.63607469
0.39000000,-14160477.86228080,11961.48125366
0.40000000,-12889126.57878269,13630.61561827
0.41000000,-12967072.72256010,6657.41977451
0.42000000,-13745247.54017718,-1454.34670278
0.43000000,-13971698.65764051,-8277.60544687
0.44000000,-13621054.91031659,-9600.06178726
0.45000000,-13211264.85968808,-5594.22912551
0.46000000,-13777155.44847162,-655.50193059
0.47000000,-13531340.14134078,5282.31689830
0.48000000,-13653748.44054785,4896.86887971
0.49000000,-13709150.55010814,4696.77242905
0.50000000,7930556.29457994,613.34042812
0.51000000,9768440.80535132,55480.53224491
0.52000000,8505387.03807967,72409.35600928
0.53000000,8820770.02712341,49768.10707500
0.54000000,8106106.03947429,8158.44054076
0.55000000,8441076.31264986,-30344.26319118
0.56000000,9015520.62589632,-48318.91953417
0.57000000,8346471.95618716,-38312.13101702
0.58000000,8132286.00374827,-10560.03475726
0.59000000,7843849.69457921,15473.25014625
0.60000000,9293124.52078598,30038.80935716
0.61000000,8147990.11838092,27722.10287650
0.62000000,8121180.21296410,11273.44428598
0.63000000,7465423.63642735,-9269.35987806
0.64000000,8085937.71598033,-18563.02010822
0.65000000,8847871.99602603,-19537.34943423
0.66000000,8527865.53387742,-9728.09774192
0.67000000,8333250.06358040,2632.29162855
0.68000000,8336159.70757074,12522.11188140
0.69000000,8236668.81890104,12524.92244792
0.70000000,8436502.77893698,7664.40228969
0.71000000,8678591.78483506,-276.11371850
0.72000000,8598403.44048659,-7747.87211336
0.73000000,8377993.68784185,-7516.28440152
0.74000000,7981724.87569305,-7008.22636229
0.75000000,-16230471.17284159,-1478.12751068
0.76000000,-16393772.86502199,-62525.00630503
0.77000000,-16970547.78163463,-82313.37814380
0.78000000,-16441117.15798254,-58984.32093456
0.79000000,-16867988.56479199,-9444.63481224
0.80000000,-16639335.73461789,34819.08989105
0.81000000,-17089854.12207541,53366.47641266
0.82000000,-16812006.45907464,42834.94576241
0.83000000,-16839073.66687666,14453.64191873
0.84000000,-17637102.43900027,-18244.22450273
0.85000000,-17300834.51872310,-33377.28912802
0.86000000,-14837454.77199134,-31168.68284608
0.87000000,-17203161.97068250,-11772.45337948
0.88000000,-16587509.09897688,7287.24575250
0.89000000,-17622537.97176325,23354.16121373
0.90000000,-16272771.29170026,20891.09984874
0.91000000,-17085858.49361748,11403.72411947
0.92000000,-16567526.37573410,-3158.09429850
0.93000000,-17520421.59793150,-13537.35180348
0.94000000,-15173917.61211932,-14041.92244546
0.95000000,-17525707.77833904,-10663.87640920
0.96000000,-17697164.07211492,-24.61819602
0.97000000,-16340470.24491529,6813.96413900
0.98000000,-16377968.17665472,9488.93876315
0.99000000,-16560959.78614623,6612.56253959
1.00000000,-1157892.36456296,183.50979118
1.01000000,-1606509.85085602,34357.63219805
1.02000000,-2149478.85639497,44453.14638384
1.03000000,-1156166.75903386,32116.45094591
1.04000000,-1894709.50628929,5196.36096540
1.05000000,-2086468.14266161,-18659.90407953
1.06000000,-2034680.92818255,-29137.59529914
1.07000000,-3129643.43855004,-23904.66276780
1.08000000,-1935759.99826652,-8689.84477115
1.09000000,-3820974.15096983,9587.25789899
1.10000000,-2827192.97957317,16871.37460724
1.11000000,-3274934.01501543,16581.54917621
1.12000000,-3311552.25667935,6628.68675262
1.13000000,-2501849.91773636,-5193.80026782
1.14000000,-2084049.17551684,-11874.83252029
1.15000000,-1593200.55905167,-11378.86795113
1.16000000,-3235735.85355223,-6398.79058680
1.17000000,-1573265.19460486,65.75522620
1.18000000,-1575717.22282823,6357.32716096
1.19000000,-2146696.55821360,8771.87353104
1.20000000,-2954232.08468056,4070.89777161
1.21000000,-3603654.88676814,423.56464659
1.22000000,-2374451.11363028,-4115.12491252
1.23000000,-2854548.70621119,-4822.89748447
1.24000000,-1984127.60459740,-4893.03801208
1.25000000,4396165.77314926,98.47639684
1.26000000,4331406.64980370,17830.18665306
1.27000000,4488203.58877510,25045.12446984
1.28000000,4244830.89024090,18130.14947667
1.29000000,3418469.80521237,5069.27096565
1.30000000,4734817.21843547,-10679.75605480
1.31000000,3573165.17804123,-15803.75877021
1.32000000,5007227.32291192,-14259.65644339
1.33000000,5200990.33490899,-4496.77535321
1.34000000,4836012.86853626,4675.00514285
1.35000000,4115342.43547153,11942.72807889
1.36000000,4548201.46695234,10704.49549428
1.37000000,4319007.98250841,5225.34466824
1.38000000,4304090.84685997,-2240.07642026
1.39000000,4027779.27237588,-6712.43236313
1.40000000,4412757.96913810,-6889.97799399
1.41000000,4592683.88852404,-4510.70224584
1.42000000,4608387.40457203,-1085.56368627
1.43000000,3407779.22680055,3786.67082226
1.44000000,5055720.75987762,4839.92743389
1.45000000,3251124.89640492,4257.46429242
1.46000000,3493268.70206234,-1065.68292124
1.47000000,5064652.49042897,-2821.31571354
1.48000000,3643746.44964866,-2217.67681275
1.49000000,4519976.33919200,-2999.78432078
1.50000000,-10145260.20999071,-798.29333484
1.51000000,-9430536.10644532,-36949.16720891
1.52000000,-9660741.17211912,-48689.40061766
1.53000000,-10113339.96959103,-34354.49483212
1.54000000,-9671832.07368074,-6696.01102225
1.55000000,-10478866.10322772,20861.45830677
1.56000000,-10367973.52408693,32858.69451018
1.57000000,-9816204.06565318,25238.67282911
1.58000000,-10104549.60367939,9297.09795763
1.59000000,-9898074.09836648,-8767.66124955
1.60000000,-10524517.49562410,-20252.72356110
1.61000000,-9623430.88903557,-18624.05025537
1.62000000,-9712796.99256461,-6263.66588106
1.63000000,-9855549.70861066,4885.59700018
1.64000000,-10914118.53842693,12719.40377562
1.65000000,-9824296.57041465,12273.30585447
1.66000000,-10015859.30734036,7568.87198141
1.67000000,-9765165.59285453,-1261.18838974
1.68000000,-9716293.32030753,-8198.56709472
1.69000000,-10235319.59441523,-7938.31453228
1.70000000,-10278757.49312720,-5225.59481458
1.71000000,-10296402.67265433,620.13317213
1.72000000,-11118867.29302659,4510.22172379
1.73000000,-9851235.27987491,7128.09404447
1.74000000,-10852503.03297606,4004.54285107
1.75000000,-5252063.97453567,612.35631387
1.76000000,-3956773.79692582,11279.23813588
1.77000000,-4873009.64682947,16055.31052873
1.78000000,-4627860.67012337,10634.50212318
1.79000000,-4666336.00786574,795.97109749
1.80000000,-5230994.85469076,-5668.77776644
1.81000000,-3982402.41296137,-9794.95862738
1.82000000,-3928321.08857434,-6881.96333895
1.83000000,-5984712.01913424,-1647.39275009
1.84000000,-4034546.90060374,3150.00522445
1.85000000,-4676899.46868157,7882.09508827
1.86000000,-5543378.66491880,4343.93056519
1.87000000,-4378909.78011082,2850.65289505
1.88000000,-4797841.46965502,-1559.74781931
1.89000000,-4606814.57120379,-3673.18305246
1.90000000,-5286449.97831184,-3526.15287989
1.91000000,-5260256.71888148,-1509.29299656
1.92000000,-4259692.67056262,1074.98804594
1.93000000,-5711949.72232584,3862.82945795
1.94000000,-6118820.02229681,4115.21469420
1.95000000,-4267596.94158927,811.89776050
1.96000000,-4693382.47988102,928.62187896
1.97000000,-5384542.50061684,-1269.63689446
1.98000000,-5102613.88250668,-2265.39244059
1.99000000,-5245477.41997076,-1848.30086243
2.00000000,-6598857.95723785,717.40393710
2.01000000,-5745249.10492398,-3615.50719478
2.02000000,-7718691.04056841,-6236.85943835
2.03000000,-6389806.13769863,-3644.19111854
2.04000000,-6205610.75634605,-1800.41261951
2.05000000,-6420231.64057005,2410.25123845
2.06000000,-4960802.88232238,3204.24522833
2.07000000,-5166302.65868678,1315.92676986
2.08000000,-6388185.65566864,1719.72729789
2.09000000,-5970089.24464964,-2186.40266836
2.10000000,-6391536.25280795,-2090.86588672
2.11000000,-6397468.41439222,-2759.09930056
2.12000000,-5609563.85825550,-1760.72507076
2.13000000,-5348488.23904559,-528.31153806
2.14000000,-6472460.65110386,-485.32621783
2.15000000,-7232275.47127292,1566.34976924
2.16000000,-5849081.85802076,2485.76639551
2.17000000,-6126815.67377381,920.22871769
2.18000000,-5702612.55307655,318.40840722
2.19000000,-6179393.16119382,-1019.48038892
2.20000000,-6003798.86190458,-1341.00257213
2.21000000,-6703709.32076731,648.50790474
2.22000000,-4777171.70042439,142.69165745
2.23000000,-5610751.33598224,-451.48249959
2.24000000,-6272604.77022820,-503.12879219
2.25000000,3906731.86513359,-177.60456169
2.26000000,2981240.91077121,26477.88178887
2.27000000,3823313.02273589,35933.67084975
2.28000000,4115472.35222414,26863.05586829
2.29000000,3603599.60748204,3136.92793159
2.30000000,2490501.82321254,-16046.97978342
2.31000000,4141442.89088510,-22069.61834686
2.32000000,4246667.66540026,-19260.46366039
2.33000000,3429994.08674758,-5698.31324772
2.34000000,3320099.30043690,6899.26999308
2.35000000,4086884.37877851,15337.27602188
2.36000000,3322674.16204833,13398.93908580
2.37000000,4970247.62900446,4772.51841000
2.38000000,3776919.45890803,-4223.40556868
2.39000000,3386734.39982897,-7934.13846483
2.40000000,3751595.92763430,-8426.75316088
2.41000000,3692111.11887300,-4649.26565576
2.42000000,4426959.17056196,-490.23515744
2.43000000,4276340.43722500,4232.07732770
2.44000000,3722630.61192701,7063.60568568
2.45000000,5289391.56607434,2107.56287810
2.46000000,3753555.84760171,885.23901111
2.47000000,3592862.75535338,-2929.00012734
2.48000000,3988896.21132781,-2384.77767248
2.49000000,3980656.07653360,-4521.82180241
2.50000000,-2436257.92159182,-883.49162669
2.51000000,-1743838.92117707,-13858.43377389
2.52000000,-1450371.06940612,-17634.91056742
2.53000000,-2783990.53166745,-11166.88430081
2.54000000,-2293318.74916239,-1348.85277869
2.55000000,-1623056.12046161,7177.51280292
2.56000000,-862942.73023092,11148.15973353
2.57000000,-2222404.27547971,8647.90728538
2.58000000,-1153952.26245099,1330.88244720
2.59000000,-1150781.77790166,-3423.49437564
2.60000000,-2294153.04523730,-7333.51241137
2.61000000,-2251523.12294834,-8791.23397300
2.62000000,-2731983.09986839,-3095.31675729
2.63000000,-2284571.34751991,1988.60945534
2.64000000,-1827078.71130605,6658.44766642
2.65000000,-2210186.66027096,5421.62769426
2.66000000,-2305170.21613704,4043.99439540
2.67000000,-1855549.03801201,-866.58539848
2.68000000,-2216161.42471250,-2655.51549443
2.69000000,-1435803.96558549,-3486.57672048
2.70000000,-3041485.16662855,-2004.59335687
2.71000000,-1937606.23340539,-399.70779612
2.72000000,-2596381.47438760,1993.37050720
2.73000000,-1602725.55601273,1924.10300354
2.74000000,-1994720.79390775,1966.41982794
2.75000000,-2016976.29525455,796.93934591
2.76000000,-1021559.55681530,-16.50157029
2.77000000,-1470618.15485081,885.97988034
2.78000000,-1001936.56740343,-572.31160741
2.79000000,-444864.77711322,-264.30731832
2.80000000,-861510.57191506,-741.67260005
2.81000000,-1097822.08451390,-1285.11689508
2.82000000,-1477806.20171104,-1674.96262586
2.83000000,-1107635.44792337,-37.24659156
2.84000000,-1316298.70721232,-263.45187029
2.85000000,-1339842.10454371,-424.51014843
2.86000000,-1722236.73851691,-153.99320974
2.87000000,-914191.93039431,-749.40963933
2.88000000,-1591192.44109505,-1691.36916483
2.89000000,-1163230.87951845,-140.74980322
2.90000000,-3465265.97636544,-857.97520681
2.91000000,-829044.11674221,224.07638496
2.92000000,-2357576.74082667,-959.22443136
2.93000000,-1007355.13195570,167.53741268
